;Vanguard Consumer Discretion ETF (VCR);Vanguard Consumer Staples ETF (VDC);Vanguard Energy ETF (VDE);Vanguard Financials ETF (VFH);Vanguard Health Care ETF (VHT);Vanguard Industrials ETF (VIS);Vanguard Information Tech ETF (VGT);Vanguard Materials ETF (VAW);Vanguard REIT ETF (VNQ);Vanguard Communication Services ETF (VOX);Vanguard Utilities ETF (VPU)
08/02/2018;149.0961761;125.1647186;78.82923126;62.57796478;143.1594543;128.4703064;154.3512115;120.4808197;62.86036682;81.13098145;93.49983215
09/02/2018;149.9691162;125.4372177;78.71655273;63.6898613;144.8601532;129.7230835;158.077652;122.1217957;64.43319702;81.29295349;95.61593628
12/02/2018;152.018692;126.6544495;80.13828278;64.49848938;146.4568787;131.6823273;160.9013824;124.66716;64.45925903;82.19799805;96.30054474
13/02/2018;152.7682953;127.1540451;79.78283691;64.82932281;146.5135956;131.9837341;161.4008179;124.5925522;64.91109467;82.47428894;96.60284424
14/02/2018;155.1784363;127.2539597;81.09191132;66.29957581;148.4882813;133.735733;164.6950531;126.6251373;64.44187927;82.70293427;95.57144928
15/02/2018;156.6586456;129.1888275;80.95320892;66.71307373;150.3117828;135.5348206;167.8740997;127.4362869;65.06751251;84.5987854;97.64311218
16/02/2018;155.9375305;129.8973236;80.76248169;66.74983978;151.1809845;135.6855469;167.4515076;127.4549408;65.42380524;84.97985077;98.46109772
20/02/2018;155.2733307;127.0723038;80.29434967;66.48335266;149.5937042;134.3291321;167.8644562;126.7556458;64.65042114;83.88424683;97.20744324
21/02/2018;155.1215057;125.5008392;79.00262451;66.53847504;149.1685638;134.460968;167.0289459;126.3174667;63.37305832;82.53144073;95.91821289
22/02/2018;155.3207397;125.7733307;79.86087799;65.92280579;148.7150269;135.129776;167.0865631;126.9794235;64.09429932;81.95028687;96.37165833
23/02/2018;157.3703308;127.0177917;81.65541077;66.86928558;151.067627;136.2601318;170.4864807;128.5644684;65.11967468;83.71277618;98.86121368
26/02/2018;158.6607666;127.8080826;82.14954376;67.73306274;152.9100494;137.8614044;173.0316467;129.170517;65.30213928;84.7893219;98.53224182
27/02/2018;155.3871765;126.1457367;81.01387024;67.08063507;151.2849274;136.175354;171.4468994;127.3990021;63.78147888;83.64610291;96.9318161
28/02/2018;154.4383087;124.8922119;78.9852829;66.18929291;148.9984589;134.1125183;170.3231812;125.0867233;63.73802567;82.807724;96.29164886
01/03/2018;152.8726807;124.592453;79.01996613;65.22444916;146.7025604;131.9554749;167.643631;124.3035202;63.79885483;82.71245575;96.29164886
02/03/2018;153.1763153;125.6915665;79.46209717;65.52766418;148.4599304;131.9837341;169.5164185;124.4620132;63.77277756;83.19831085;95.99822998
05/03/2018;154.7704315;126.9360199;80.46773529;66.44659424;149.8677216;133.5096893;171.2548065;125.7673416;64.49401093;84.17006683;97.82093811
06/03/2018;156.0324249;127.0359421;80.41570282;66.80496216;149.9810944;134.3009186;171.8310852;127.2684555;64.79814148;84.40822601;96.6384201
07/03/2018;155.1025085;125.9913483;79.76552582;66.76821136;150.7369385;134.3291321;172.9163666;127.0167236;65.19787598;84.97985077;96.07826996
08/03/2018;155.5674744;126.9996033;79.64414978;66.86928558;151.7857056;135.0355835;173.5886841;126.8395767;65.31952667;85.21800995;96.74510193
09/03/2018;157.8447723;127.8262329;81.16126251;68.38549805;154.006012;137.9367523;177.017395;129.0306091;65.67580414;85.29425049;96.99403381
12/03/2018;158.2907562;127.6899948;81.20459747;68.19251251;153.675354;136.6368561;177.6417236;128.8907928;65.96256256;84.85601044;97.49198151
13/03/2018;157.2754517;127.5355682;80.64109802;67.54009247;153.6848145;136.0623016;175.4903412;128.3127289;66.02338409;84.22721863;97.71424866
14/03/2018;156.7725372;126.2638397;80.18164825;66.75902557;152.9383698;134.6023254;175.5287323;126.5505524;66.08421326;83.73182678;98.56780243
15/03/2018;156.5922546;125.3100586;79.73949432;66.80496216;152.4943237;134.7906799;175.5671844;125.1519775;66.06681061;83.26499939;98.58557129
16/03/2018;156.530426;125.4979019;80.50907898;66.93219757;152.5303345;135.4854279;175.3631134;125.2987823;66.52736664;84.34161377;99.51641846
19/03/2018;154.6471558;124.2941742;79.14792633;66.49884033;150.13414;134.5780334;171.9176636;123.5878601;65.95386505;83.29384613;98.94304657
20/03/2018;155.3890533;123.9111938;79.81105042;66.59105682;150.2667389;134.9655609;172.0908813;123.1484451;65.72792816;82.46715546;98.48612976
21/03/2018;155.3985596;122.5524139;82.08838654;66.60947418;149.9068298;135.2680054;171.34021;124.5975723;65.24133301;82.13072205;98.21736145
22/03/2018;152.0029449;121.4216385;80.36075592;64.26747131;145.6638336;130.910614;166.7398071;120.6147919;64.85897827;80.95796204;98.58467102
23/03/2018;149.2636261;119.9716949;79.83722687;62.34035492;142.7751923;128.8879089;162.2934113;118.4551086;63.70323944;79.52568054;97.16916656
26/03/2018;153.3726196;121.6222687;81.20709991;64.29512787;145.7301483;131.8936462;168.4528961;120.8485107;64.42800903;80.17935181;98.19944763
27/03/2018;150.4525604;121.576683;80.31713104;63.06879425;143.7033386;129.9465332;162.7361298;119.5583115;64.67366028;79.71794891;99.58809662
28/03/2018;148.6834564;123.1634369;78.85998535;63.24398041;144.2432098;129.5495148;161.1288605;118.2587738;66.296875;80.50617981;99.67768097
29/03/2018;150.8710785;124.130043;80.59634399;64.05538177;145.4081268;131.4872131;164.5743866;120.5119324;66.21791077;80.42925262;100.170433
02/04/2018;146.524353;121.0750961;78.86872101;62.68152618;141.7996979;128.6421509;160.6091766;117.7632675;65.32294464;78.78549194;99.30141449
03/04/2018;148.4646606;122.743927;80.54398346;63.48371887;143.7507019;130.6270752;162.0624084;119.4461288;65.87571716;79.35264587;99.77622223
04/04/2018;151.3181;124.6407166;80.49163818;64.17525482;145.9668884;131.298172;164.2086334;120.2127838;66.56887817;80.66959381;99.9375
05/04/2018;153.4487152;125.0237122;82.06219482;64.60862732;145.8248444;132.62146;164.9016113;122.5594254;66.5425415;81.60201263;100.7437897
06/04/2018;150.2623444;123.783493;80.38692474;63.11489105;142.2637634;129.0013275;160.91716;119.6611786;66.04241943;80.717659;99.94644165
09/04/2018;149.9199219;123.6467209;80.70104218;63.30853271;143.7696381;128.6515808;162.0142975;120.2408218;65.83184814;80.84260559;100.1077118
10/04/2018;151.7937012;124.0935669;83.5280838;64.29512787;146.4499054;130.6365509;165.9987335;122.9240417;65.7616806;83.2073288;99.54328918
11/04/2018;151.2230225;123.8382111;84.47913361;63.61279678;145.4365387;129.766922;165.3154297;122.073288;65.9020462;83.0631485;99.37306213
12/04/2018;151.7080841;123.6375961;84.48786926;64.65473938;146.5067444;131.430481;167.3750153;123.3167191;65.16500854;82.72670746;98.20841217
13/04/2018;150.9566803;124.130043;85.50872803;63.73268509;146.3457489;131.0902252;166.7109375;123.2886887;65.50722504;82.37104034;98.8534317
16/04/2018;152.1646423;125.5434875;86.302742;64.03697205;147.3212433;132.6403503;167.8658447;124.9247894;65.91082001;83.66873932;100.2421036
17/04/2018;154.6376495;125.8808975;86.71282196;63.93550491;148.7419128;133.6895142;171.349823;126.4300385;66.68293762;84.38008881;101.2455063
18/04/2018;155.446106;125.0054779;88.19612885;63.7050209;148.912384;134.9183044;171.0611115;127.3649673;66.5425415;84.48582458;100.8871307
19/04/2018;154.7232361;121.5948944;88.27467346;64.60862732;147.6243439;134.4551697;169.0496368;126.2149887;65.57740021;83.96674347;100.7617264
20/04/2018;153.0492249;119.679863;87.86457825;64.71004486;146.9235077;133.8785706;166.6820526;125.5138016;64.97197723;83.63030243;99.97332001
23/04/2018;153.4011383;119.479248;88.3968277;64.69161224;147.2928619;133.6422882;165.9891205;124.878067;64.91934204;83.76486969;100.2241745
24/04/2018;151.1944885;118.8682938;87.42829895;64.42422485;146.004776;130.1733704;162.8516235;121.9423676;65.16500854;84.02441406;100.9319229
25/04/2018;151.755661;119.114502;88.23105621;64.3319931;146.4972839;130.4285736;162.5917816;122.5781326;65.04219055;84.79341888;100.9050674
26/04/2018;154.0384064;119.7072372;89.51367188;64.30434418;148.3251648;129.8425293;165.8928375;123.3073654;65.89325714;83.24578857;102.0338974
27/04/2018;154.4569092;120.3090973;88.42300415;64.42422485;148.912384;129.7385864;165.1903076;122.6435547;67.02510834;84.06285858;103.0014648
30/04/2018;153.7816162;119.5248718;88.40556335;63.82487488;146.7341003;127.9616241;164.5358734;121.0916138;66.76190186;81.52511597;102.6431046
01/05/2018;153.9718475;118.5308685;87.8820343;63.889431;146.8856201;127.4606476;166.5184479;120.7830963;67.3673172;80.38121796;102.4370346
02/05/2018;153.0872955;116.3969879;88.36193848;63.25319672;145.1713562;126.5910568;166.5666046;120.6428223;67.12163544;80.41966248;102.3026733
03/05/2018;152.5070648;116.114296;88.05654144;62.80139542;143.9780121;126.8273697;167.0863037;120.857872;67.07778168;79.87174225;102.4728928
04/05/2018;154.4378662;117.9198837;88.64112854;63.55748367;145.1713562;128.3396759;170.2334137;122.6248779;67.81478882;80.55423737;102.902916
07/05/2018;155.0941925;117.2815399;88.84182739;63.93550491;145.3228912;129.3132477;171.7059174;122.6996765;68.2710495;80.25624084;102.4370346
08/05/2018;154.4378662;116.7708664;89.71435547;64.38734436;144.2432098;130.2111816;172.3603516;122.3631134;67.9288559;79.2661438;100.0360336
09/05/2018;154.9039459;116.9806061;91.45069122;65.22640991;145.2565765;131.5061188;174.6220398;124.04599;68.38510895;78.82396698;99.4447403
10/05/2018;155.3890533;117.7466202;92.12257385;65.73352814;147.065567;132.3000641;176.7008972;125.0089264;68.92033386;80.19857788;100.7348404
11/05/2018;155.7695313;117.7466202;92.12257385;65.68743134;149.300705;132.62146;176.1907959;124.962204;68.68341064;80.84260559;100.8961105
14/05/2018;155.8741302;117.6371765;92.79443359;65.6321106;150.2288666;132.3095093;175.9694519;125.0931091;68.09555817;80.38121796;100.5108719
15/05/2018;155.0941925;117.290657;92.80315399;65.59522247;148.4767303;131.8558044;174.4391937;124.8686981;66.99000549;79.88135529;99.66873169
16/05/2018;156.539917;118.2299271;93.25686646;65.71509552;149.4332886;132.441864;175.3534546;126.4861069;66.78821564;80.16011047;98.96094513
17/05/2018;156.1594543;118.5217514;94.748909;65.69664764;149.5185242;133.0184174;174.4873047;126.8881454;66.45482635;80.06398773;98.16359711
18/05/2018;156.0263062;117.8287048;94.09448242;65.18030548;149.9068298;133.8124237;173.8136292;127.1499329;66.5425415;80.05438232;98.21736145
21/05/2018;156.8442688;118.3576126;95.03684235;65.75198364;149.9636841;135.6744385;175.1706543;127.6547775;67.33222198;80.75610352;98.71907043
22/05/2018;155.8360748;118.0384216;93.70186615;66.11157227;149.5374756;133.9258118;174.7567902;126.6824722;67.4287262;80.73686218;99.1222229
23/05/2018;156.9299011;118.5399933;93.58842468;65.69664764;150.0962677;133.7179108;176.1041565;126.4019775;68.10433197;80.33315277;100.0270844
24/05/2018;157.2722778;118.4761505;92.07894135;65.28173065;149.6605988;134.4079132;175.9790802;125.9906235;67.96395111;80.20817566;100.7796326
25/05/2018;157.5291443;118.6402969;89.67073822;65.07888031;149.6605988;134.2282715;176.0175629;125.4015808;68.20084381;79.38147736;101.2096558
29/05/2018;156.55896;118.3849792;89.46131897;63.07801437;148.2683563;132.3473206;175.0262604;123.5971909;68.52549744;79.0931015;101.3709335
30/05/2018;158.0522461;120.0263901;92.34942627;64.2397995;150.3803711;134.1148682;176.3159332;125.1024475;69.45554352;80.31391907;102.2130737
31/05/2018;157.1581573;118.1934738;91.58159637;63.72344589;148.9881439;132.2150116;176.1330719;123.9712143;69.21865082;79.38147736;102.3205795
01/06/2018;158.4232025;118.2208176;91.95678711;64.37811279;150.5887451;133.6612091;179.3187103;125.5605545;69.52574158;79.99669647;100.8065109
04/06/2018;160.315979;119.1691895;91.01444244;64.65473938;151.2422791;133.6422882;180.8200836;126.1308441;70.13114929;80.39083099;100.0987625
05/06/2018;161.2766724;118.7588501;90.80503082;64.39656067;151.204361;134.1243286;181.8113861;127.0751419;69.94689178;80.66959381;99.39098358
06/06/2018;163.0933533;118.8135452;91.12787628;65.53068542;152.8144531;135.2302094;182.8604126;129.1787109;70.11360931;81.02526093;97.37522125
07/06/2018;163.4262695;119.43367;92.65480804;65.66900635;152.5113678;135.5704651;180.7911987;128.5055389;70.11360931;81.28479767;97.81420898
08/06/2018;163.8923187;120.9474411;92.36687469;65.83495331;153.581604;136.1281586;180.8200836;128.8608551;70.36804199;81.48664856;97.8321228
11/06/2018;164.5961761;121.859375;92.7333374;65.65054321;153.7615509;136.4022827;180.8008118;129.0758667;70.26275635;81.91923523;97.38418579
12/06/2018;165.537796;122.1238327;92.09638977;65.34628296;153.9983063;136.3361053;182.0134583;129.047821;70.68391418;82.4383316;98.61156464
13/06/2018;165.1287994;121.6860962;91.77354431;65.1710968;153.9983063;135.1923981;181.6573639;127.7856903;69.3063736;81.35208893;98.31591797
14/06/2018;166.2891998;122.0052567;91.48561096;64.64551544;154.8317566;134.8804779;182.6294098;127.8978806;69.96442413;82.9093399;99.45372009
15/06/2018;166.7267456;123.5281601;89.50495911;64.61786652;155.2863617;134.6725311;181.9364624;127.0938263;69.92056274;83.38998413;100.1435394
18/06/2018;166.9455109;121.9505539;90.56071472;64.59939575;153.9319916;134.3795319;182.2059631;126.8133392;69.94005585;83.14003754;100.591507
19/06/2018;166.3462372;122.5888901;90.41239929;64.48873901;154.4434662;131.9030762;180.9451599;124.5882416;69.86920929;83.62067413;101.6665802
20/06/2018;166.897934;122.743927;90.97955322;64.38734436;155.125351;132.1015778;181.4456482;124.4105988;70.64847565;83.57262421;101.6576157
21/06/2018;165.6329041;122.9536743;89.11230469;64.19371033;154.0362244;130.5136566;179.8383636;123.1016769;70.98499298;82.88050079;101.9891052
22/06/2018;165.0336914;123.8929596;91.21513367;63.85253906;154.4624023;130.8539276;178.8855896;124.6817093;71.54288483;83.38998413;102.687912
25/06/2018;161.7141876;124.421875;89.17337799;63.23474503;152.7955322;129.0391388;174.7471924;122.7370758;71.35691071;82.34220123;104.1840515
26/06/2018;162.855545;124.0753021;90.53455353;63.00424576;152.4545288;129.4928131;175.6710968;123.3167191;71.5871582;82.44792938;104.1751099
27/06/2018;160.6869202;123.5007935;91.84335327;62.1467247;150.6834717;128.4058533;172.9763184;122.6716232;71.31265259;81.62123871;104.7663727
28/06/2018;161.6135406;123.69133;91.63791656;62.61023331;151.1208496;128.5928345;174.9527283;123.188446;71.95024109;82.70476532;104.7356415
29/06/2018;161.87117;123.5808792;92.25244904;62.52681351;151.3205414;128.8965302;175.0588989;123.6206589;72.12733459;82.37496185;104.7989273
02/07/2018;161.8425446;122.9826431;90.6985321;62.89760971;151.9766693;129.2571869;176.8924408;123.1132736;71.72885132;82.63687134;105.5942078
03/07/2018;161.2509003;123.203537;91.44477844;62.41556931;152.4711151;128.9250031;174.9237518;122.9253235;72.26901245;82.21003723;105.8653412
05/07/2018;162.014328;125.0166931;91.28675079;62.60096741;154.0590363;129.7317352;177.2205811;124.0904617;73.12801361;83.80091095;106.5250778
06/07/2018;163.32164;125.3848343;91.9627533;62.90687561;156.207962;130.1208649;179.3339996;124.6824951;73.51764679;84.75153351;107.4017105
09/07/2018;165.0393066;124.8050079;93.43766022;64.33448029;157.2349548;132.3702087;180.8877411;125.9604187;72.93318176;85.12014008;104.1120682
10/07/2018;165.4210205;126.1487656;94.02587891;64.04711151;157.7389069;132.645462;181.2544403;126.8248825;73.08372498;85.39174652;105.0519562
11/07/2018;164.7530212;125.6885986;91.9715271;63.70410919;156.6739197;130.6523438;180.2990723;124.8891983;72.84461975;84.56723022;105.9014893
12/07/2018;165.7550201;125.6425705;92.05054474;63.72265244;158.4710541;131.9810944;183.3582611;125.0301361;73.06601715;85.46936035;105.9828339
13/07/2018;166.4325562;126.2224274;92.51583862;63.38890839;158.6897583;132.7498322;183.1266327;125.0019836;72.84461975;85.2559433;106.0189743
16/07/2018;166.6329041;125.5689087;91.40088654;64.39936829;157.5867462;131.9716034;182.4897156;123.9119644;72.45497894;85.03284454;105.8472748
17/07/2018;167.7207794;126.6089401;91.067276;64.54769897;158.6041718;132.598053;183.9758606;125.6033478;71.97679138;84.87763214;105.7749634
18/07/2018;167.7780609;125.7437897;91.19895935;65.40981293;158.6327209;133.9836884;183.8697357;125.8570404;71.65799713;84.37322235;105.2598267
19/07/2018;167.3199921;125.7437897;91.24284363;64.65893555;158.0241394;134.021637;183.6766968;125.1710815;72.49926758;83.71360016;106.3081894
20/07/2018;166.5661469;126.4432983;90.82144165;64.81652069;157.6437836;133.8413086;183.551239;124.6542816;71.79968262;83.39349365;105.5399857
23/07/2018;166.193985;125.7070007;90.49662018;65.61374664;158.0716858;133.1295166;184.2750244;124.1468964;71.6491394;83.57778168;104.853157
24/07/2018;165.6595917;125.7622147;91.50624847;65.7157135;158.8513641;133.3477631;183.9951477;125.45298;71.28607178;84.24711609;105.1423416
25/07/2018;166.9955292;126.6734161;92.38415527;65.7620697;160.5914764;134.9896851;186.6490173;126.2423172;71.85282135;84.08222198;105.323082
26/07/2018;165.4114838;127.5017548;93.20064545;65.80840302;160.486908;136.1855621;186.0024719;127.0692062;72.09191895;82.74356842;106.4979706
27/07/2018;164.7053375;127.4741364;92.59485626;65.82696533;158.917984;135.9008484;182.3835602;126.5993881;71.32149506;82.11305237;106.0460815
30/07/2018;163.4838715;127.244072;93.51667786;65.83621979;158.6517181;134.7144623;179.1120453;126.2423172;71.36578369;81.69593811;105.4134521
31/07/2018;164.2377319;127.8422699;93.25330353;65.45614624;160.3252563;137.5617218;179.6524658;127.3041153;72.56125641;81.88993073;106.5522003
01/08/2018;163.3693695;126.5813675;92.13832855;65.50251007;160.6960602;135.9957581;181.7176819;126.0637436;73.07486725;81.67652893;105.657486
02/08/2018;165.1633606;128.1736145;91.76083374;65.56739807;161.5233002;135.9957581;184.3425903;125.1053238;72.78263092;82.29734802;106.3262711
03/08/2018;165.3064728;129.8487701;91.33942413;65.81768799;162.1509399;136.1760712;184.8154755;126.1671371;73.57077026;82.6756897;107.2751999
06/08/2018;166.3275604;129.8395538;91.73449707;66.02162933;162.4361725;136.4702911;185.9059296;126.3362579;73.47335815;83.84939575;107.4559479
07/08/2018;167.3486023;129.1768341;92.28759003;66.27192688;162.4741974;137.4004211;186.6490173;126.5242004;73.3405304;83.96580505;107.2932663
08/08/2018;167.8734589;128.302475;91.57645416;66.4573288;162.6738586;136.802475;187.0061035;126.2047119;72.91545105;83.77179718;106.8233185
